3;CZE;Plzeňský;Chrastavice;Chrastavice 74;E12.95489;N49.45394;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 75;E12.95439;N49.45377;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 76;E12.95369;N49.45270;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 77;E12.95363;N49.45310;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 78;E12.95570;N49.45307;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 79;E12.95740;N49.45356;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 80;E12.95484;N49.45282;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 82;E12.95860;N49.45267;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 83;E12.95821;N49.45276;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 84;E12.95552;N49.45345;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 85;E12.95471;N49.45519;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 86;E12.95517;N49.45500;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 87;E12.95513;N49.45532;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 88;E12.95521;N49.45459;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 89;E12.95331;N49.45279;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 90;E12.95547;N49.45254;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 91;E12.95516;N49.45479;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 92;E12.95344;N49.45291;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 93;E12.95302;N49.45240;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 94;E12.95396;N49.45222;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 96;E12.95368;N49.45227;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 97;E12.95398;N49.45581;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 98;E12.95418;N49.45536;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 99;E12.95328;N49.45249;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 100;E12.95415;N49.45198;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 101;E12.95701;N49.45463;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 102;E12.95736;N49.45470;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 103;E12.95766;N49.45477;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 104;E12.95796;N49.45483;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 105;E12.95826;N49.45494;10;
