2;CZE;Plzeňský;Lhůta;;E13.52891;N49.70137;10;
2;CZE;Plzeňský;Libkov;;E13.13447;N49.36630;10;
2;CZE;Plzeňský;Liblín;;E13.54435;N49.91692;10;
2;CZE;Plzeňský;Líně;;E13.25704;N49.69483;10;
2;CZE;Plzeňský;Líšina;;E13.16482;N49.60360;10;
2;CZE;Plzeňský;Líšná;;E13.80652;N49.88511;10;
2;CZE;Plzeňský;Lisov;;E13.10097;N49.63864;10;
2;CZE;Plzeňský;Líšťany;;E13.18121;N49.83118;10;
2;CZE;Plzeňský;Líté;;E13.26085;N49.91375;10;
2;CZE;Plzeňský;Litohlavy;;E13.56469;N49.76654;10;
2;CZE;Plzeňský;Lochousice;;E13.09056;N49.67520;10;
2;CZE;Plzeňský;Lom u Tachova;;E12.69270;N49.81877;10;
2;CZE;Plzeňský;Lomec;;E13.26763;N49.37150;10;
2;CZE;Plzeňský;Losiná;;E13.44844;N49.66930;10;
2;CZE;Plzeňský;Loučim;;E13.11222;N49.36717;10;
2;CZE;Plzeňský;Louňová;;E13.60802;N49.56229;10;
2;CZE;Plzeňský;Loza;;E13.29047;N49.89391;10;
2;CZE;Plzeňský;Lužany;;E13.31585;N49.54675;10;
3;CZE;Plzeňský;Luženičky;;E12.89768;N49.45891;10;
3;CZE;Plzeňský;Malý Bor;;E13.65236;N49.33062;10;
2;CZE;Plzeňský;Manětín;;E13.23330;N49.99188;10;
2;CZE;Plzeňský;Maňovice;;E13.65394;N49.39306;10;
3;CZE;Plzeňský;Měcholupy;;E13.53276;N49.51959;10;
3;CZE;Plzeňský;Měčín;;E13.40299;N49.48020;10;
3;CZE;Plzeňský;Meclov;;E12.88093;N49.50568;10;
2;CZE;Plzeňský;Medový Újezd;;E13.71918;N49.77395;10;
3;CZE;Plzeňský;Merklín;;E13.19801;N49.56054;10;
2;CZE;Plzeňský;Mešno;;E13.62205;N49.65592;10;
3;CZE;Plzeňský;Město Touškov;;E13.25119;N49.77598;10;
3;CZE;Plzeňský;Mezholezy;;E12.90512;N49.62487;10;
2;CZE;Plzeňský;Mezihoří;;E13.25467;N49.48851;10;
3;CZE;Plzeňský;Milavče;;E12.98083;N49.46707;10;
2;CZE;Plzeňský;Mileč;;E13.60501;N49.46923;10;
2;CZE;Plzeňský;Milínov;;E13.56605;N49.64317;10;
2;CZE;Plzeňský;Milíře;;E12.55078;N49.79641;10;
3;CZE;Plzeňský;Mířkov;;E12.88161;N49.58926;10;
2;CZE;Plzeňský;Mirošov;;E13.65817;N49.68793;10;
2;CZE;Plzeňský;Míšov;;E13.72585;N49.62266;10;
2;CZE;Plzeňský;Mladotice;;E13.36450;N49.98535;10;
2;CZE;Plzeňský;Mladý Smolivec;;E13.73539;N49.50641;10;
2;CZE;Plzeňský;Mlečice;;E13.69608;N49.92040;10;
2;CZE;Plzeňský;Mlýnské Struhadlo;;E13.46957;N49.43215;10;
3;CZE;Plzeňský;Mnichov;;E12.76453;N49.49683;10;
3;CZE;Plzeňský;Močerady;;E13.07355;N49.51808;10;
3;CZE;Plzeňský;Mochtín;;E13.35700;N49.36048;10;
2;CZE;Plzeňský;Modrava;;E13.49942;N49.02417;10;
2;CZE;Plzeňský;Mohelnice;;E13.64180;N49.48089;10;
2;CZE;Plzeňský;Mokrosuky;;E13.45490;N49.27546;10;
