2;CZE;Středočeský;Dolní Hbity;;E14.16993;N49.65755;10;
2;CZE;Středočeský;Dolní Chvatliny;;E15.06939;N49.98060;10;
2;CZE;Středočeský;Dolní Kralovice;;E15.17764;N49.64422;10;
2;CZE;Středočeský;Dolní Krupá;;E14.86727;N50.54641;10;
2;CZE;Středočeský;Dolní Pohleď;;E15.13362;N49.74351;10;
2;CZE;Středočeský;Dolní Slivno;;E14.73284;N50.30888;10;
2;CZE;Středočeský;Dolní Stakory;;E14.97258;N50.43739;10;
2;CZE;Středočeský;Dolní Zimoř;;E14.50147;N50.42671;10;
2;CZE;Středočeský;Dománovice;;E15.32262;N50.11195;10;
2;CZE;Středočeský;Domousnice;;E15.10170;N50.39430;10;
2;CZE;Středočeský;Doubek;;E14.73787;N50.01771;10;
2;CZE;Středočeský;Doubravčice;;E14.79318;N50.02215;10;
2;CZE;Středočeský;Doubravička;;E14.77621;N50.39520;10;
2;CZE;Středočeský;Drahelčice;;E14.20305;N50.03192;10;
2;CZE;Středočeský;Drahenice;;E13.95851;N49.52094;10;
2;CZE;Středočeský;Drahlín;;E13.96897;N49.73231;10;
2;CZE;Středočeský;Drahňovice;;E14.90175;N49.82257;10;
2;CZE;Středočeský;Drahobudice;;E15.06636;N49.93757;10;
2;CZE;Středočeský;Drahouš;;E13.47577;N50.08023;10;
2;CZE;Středočeský;Drásov;;E14.11780;N49.70218;10;
2;CZE;Středočeský;Drevníky;;E14.27413;N49.72026;10;
2;CZE;Středočeský;Drhovy;;E14.23248;N49.73916;10;
2;CZE;Středočeský;Drnek;;E13.97251;N50.19574;10;
2;CZE;Středočeský;Drobovice;;E15.41352;N49.88962;10;
2;CZE;Středočeský;Drozdov;;E13.84068;N49.86324;10;
2;CZE;Středočeský;Družec;;E14.04551;N50.10308;10;
2;CZE;Středočeský;Dřetovice;;E14.21036;N50.18278;10;
2;CZE;Středočeský;Dřevčice;;E14.62832;N50.16785;10;
2;CZE;Středočeský;Dřínov;;E14.06985;N50.27566;10;
2;CZE;Středočeský;Dřínov;;E14.39761;N50.27375;10;
2;CZE;Středočeský;Dřísy;;E14.64365;N50.25608;10;
2;CZE;Středočeský;Dubenec;;E14.07934;N49.69580;10;
2;CZE;Středočeský;Dublovice;;E14.36099;N49.67188;10;
2;CZE;Středočeský;Dubno;;E14.05185;N49.69595;10;
2;CZE;Středočeský;Dunice;;E15.15274;N49.60324;10;
2;CZE;Středočeský;Dvory;;E14.99555;N50.21175;10;
2;CZE;Středočeský;Dymokury;;E15.20265;N50.24577;10;
2;CZE;Středočeský;Felbabka;;E13.94201;N49.81348;10;
2;CZE;Středočeský;Grunta;;E15.25508;N49.97421;10;
2;CZE;Středočeský;Háje;;E14.04745;N49.67273;10;
2;CZE;Středočeský;Herink;;E14.57501;N49.96696;10;
2;CZE;Středočeský;Heřmaničky;;E14.58259;N49.60541;10;
2;CZE;Středočeský;Hlásná Třebaň;;E14.19876;N49.92234;10;
2;CZE;Středočeský;Hlavenec;;E14.70186;N50.23839;10;
2;CZE;Středočeský;Hlízov;;E15.29520;N49.98509;10;
2;CZE;Středočeský;Hluboš;;E14.02029;N49.74632;10;
2;CZE;Středočeský;Hlubyně;;E13.92334;N49.55976;10;
2;CZE;Středočeský;Hobšovice;;E14.16226;N50.27064;10;
2;CZE;Středočeský;Holubice;;E14.29294;N50.20318;10;
2;CZE;Středočeský;Horčápsko;;E13.98455;N49.58450;10;
2;CZE;Středočeský;Horka I;;E15.44004;N49.98279;10;
2;CZE;Středočeský;Horka II;;E15.13385;N49.73217;10;
2;CZE;Středočeský;Horky;;E15.43989;N49.86886;10;
2;CZE;Středočeský;Horky nad Jizerou;;E14.85616;N50.32716;10;
2;CZE;Středočeský;Horní Bezděkov;;E14.06759;N50.08235;10;
2;CZE;Středočeský;Horní Bukovina;;E14.92623;N50.54325;10;
2;CZE;Středočeský;Horní Kruty;;E14.95981;N49.91954;10;
2;CZE;Středočeský;Horní Počaply;;E14.39003;N50.42450;10;
2;CZE;Středočeský;Horní Slivno;;E14.70498;N50.30413;10;
2;CZE;Středočeský;Horoměřice;;E14.33889;N50.13183;10;
2;CZE;Středočeský;Horoušany;;E14.74068;N50.10650;10;
2;CZE;Středočeský;Horušice;;E15.42904;N49.99658;10;
2;CZE;Středočeský;Hořany;;E14.94589;N50.09771;10;
2;CZE;Středočeský;Hořátev;;E15.03941;N50.15027;10;
2;CZE;Středočeský;Hořesedly;;E13.60276;N50.16239;10;
2;CZE;Středočeský;Hořešovice;;E13.96690;N50.27169;10;
2;CZE;Středočeský;Hořešovičky;;E13.95589;N50.27498;10;
2;CZE;Středočeský;Hořín;;E14.46428;N50.34492;10;
2;CZE;Středočeský;Hořovice;;E13.90278;N49.83607;10;
2;CZE;Středočeský;Hořovičky;;E13.53151;N50.15572;10;
2;CZE;Středočeský;Hospozín;;E14.17187;N50.30698;10;
2;CZE;Středočeský;Hostín;;E14.58899;N50.34052;10;
2;CZE;Středočeský;Hostín u Vojkovic;;E14.39707;N50.29717;10;
2;CZE;Středočeský;Hostivice;;E14.25867;N50.08167;10;
2;CZE;Středočeský;Hostomice;;E14.04571;N49.82536;10;
2;CZE;Středočeský;Hostouň;;E14.20138;N50.11449;10;
2;CZE;Středočeský;Hostovlice;;E15.46640;N49.86035;10;
2;CZE;Středočeský;Hovorčovice;;E14.51799;N50.17876;10;
2;CZE;Středočeský;Hraběšín;;E15.33191;N49.85262;10;
2;CZE;Středočeský;Hradčany;;E15.26996;N50.15808;10;
2;CZE;Středočeský;Hradečno;;E13.99136;N50.18843;10;
2;CZE;Středočeský;Hradešín;;E14.75677;N50.03894;10;
2;CZE;Středočeský;Hradiště;;E14.84880;N49.68427;10;
2;CZE;Středočeský;Hradištko;;E14.93515;N50.16559;10;
2;CZE;Středočeský;Hradištko;;E14.40796;N49.87032;10;
2;CZE;Středočeský;Hracholusky;;E13.77396;N50.00337;10;
2;CZE;Středočeský;Hrdlív;;E14.07259;N50.19935;10;
2;CZE;Středočeský;Hrdlořezy;;E14.87550;N50.45149;10;
2;CZE;Středočeský;Hrubý Jeseník;;E15.09415;N50.25124;10;
2;CZE;Středočeský;Hrusice;;E14.73816;N49.90995;10;
2;CZE;Středočeský;Hrušov;;E14.84648;N50.34497;10;
2;CZE;Středočeský;Hřebeč;;E14.16457;N50.13605;10;
2;CZE;Středočeský;Hřebečníky;;E13.75333;N49.98464;10;
2;CZE;Středočeský;Hředle;;E13.92070;N49.90389;10;
2;CZE;Středočeský;Hředle;;E13.74952;N50.18810;10;
2;CZE;Středočeský;Hřiměždice;;E14.27501;N49.68695;10;
2;CZE;Středočeský;Hudčice;;E13.92261;N49.53178;10;
2;CZE;Středočeský;Hudlice;;E13.97074;N49.96106;10;
2;CZE;Středočeský;Hulice;;E15.08769;N49.70970;10;
2;CZE;Středočeský;Husí Lhota;;E15.00482;N50.43564;10;
2;CZE;Středočeský;Husinec;;E14.37518;N50.17384;10;
2;CZE;Středočeský;Hvězdonice;;E14.77737;N49.87292;10;
2;CZE;Středočeský;Hvozd;;E13.69851;N50.05160;10;
2;CZE;Středočeský;Hvozdec;;E13.88040;N49.80715;10;
2;CZE;Středočeský;Hvozdnice;;E14.37120;N49.87260;10;
2;CZE;Středočeský;Hvožďany;;E13.80521;N49.52835;10;
2;CZE;Středočeský;Hýskov;;E14.05065;N49.99082;10;
2;CZE;Středočeský;Chabeřice;;E15.07389;N49.75024;10;
2;CZE;Středočeský;Chaloupky;;E13.86846;N49.79195;10;
2;CZE;Středočeský;Charvatce;;E14.99871;N50.32272;10;
2;CZE;Středočeský;Chářovice;;E14.57796;N49.82035;10;
2;CZE;Středočeský;Chleby;;E14.55698;N49.82710;10;
2;CZE;Středočeský;Chleby;;E15.08949;N50.22291;10;
2;CZE;Středočeský;Chlístov;;E14.65482;N49.80162;10;
2;CZE;Středočeský;Chlístovice;;E15.20259;N49.88581;10;
2;CZE;Středočeský;Chlum;;E14.99586;N49.69310;10;
2;CZE;Středočeský;Chlumín;;E14.44938;N50.28921;10;
2;CZE;Středočeský;Chlustina;;E13.91962;N49.87804;10;
2;CZE;Středočeský;Chmelná;;E14.98845;N49.64820;10;
2;CZE;Středočeský;Chocerady;;E14.80217;N49.87300;10;
2;CZE;Středočeský;Chocnějovice;;E14.97149;N50.57700;10;
2;CZE;Středočeský;Chodouň;;E13.98666;N49.89828;10;
2;CZE;Středočeský;Choratice;;E14.87479;N49.83943;10;
2;CZE;Středočeský;Chorušice;;E14.67087;N50.39068;10;
2;CZE;Středočeský;Choťánky;;E15.16254;N50.13826;10;
2;CZE;Středočeský;Choteč;;E14.28302;N49.98665;10;
2;CZE;Středočeský;Chotěšice;;E15.27316;N50.27866;10;
2;CZE;Středočeský;Chotětov;;E14.80162;N50.33753;10;
2;CZE;Středočeský;Chotilsko;;E14.35258;N49.77058;10;
2;CZE;Středočeský;Choťovice;;E15.31978;N50.14248;10;
2;CZE;Středočeský;Chotusice;;E15.39438;N49.94924;10;
2;CZE;Středočeský;Chotutice;;E14.98998;N50.07007;10;
2;CZE;Středočeský;Chotýšany;;E14.81468;N49.74420;10;
2;CZE;Středočeský;Chrást;;E14.89823;N50.11901;10;
2;CZE;Středočeský;Chrást;;E13.95676;N49.59451;10;
2;CZE;Středočeský;Chrášťany;;E14.58203;N49.79215;10;
2;CZE;Středočeský;Chrášťany;;E14.93025;N50.06558;10;
2;CZE;Středočeský;Chrášťany;;E14.26142;N50.04614;10;
2;CZE;Středočeský;Chrášťany;;E13.66738;N50.14654;10;
2;CZE;Středočeský;Chraštice;;E14.07193;N49.57689;10;
2;CZE;Středočeský;Chroustov;;E15.34727;N50.28669;10;
2;CZE;Středočeský;Chrustenice;;E14.15232;N50.00614;10;
2;CZE;Středočeský;Chržín;;E14.27023;N50.29547;10;
2;CZE;Středočeský;Chudíř;;E15.01390;N50.30889;10;
2;CZE;Středočeský;Chvatěruby;;E14.34278;N50.23284;10;
2;CZE;Středočeský;Chyňava;;E14.07409;N50.02746;10;
2;CZE;Středočeský;Chýně;;E14.22705;N50.06082;10;
2;CZE;Středočeský;Chýnice;;E14.26438;N49.99579;10;
2;CZE;Středočeský;Jabkenice;;E15.01488;N50.32416;10;
2;CZE;Středočeský;Jablonná;;E14.13854;N49.66114;10;
2;CZE;Středočeský;Jankov;;E14.73084;N49.65303;10;
2;CZE;Středočeský;Janov;;E13.63991;N50.21050;10;
2;CZE;Středočeský;Jarpice;;E14.08533;N50.32170;10;
2;CZE;Středočeský;Javorník;;E15.02663;N49.68659;10;
2;CZE;Středočeský;Jedomělice;;E13.97240;N50.23305;10;
2;CZE;Středočeský;Jemníky;;E14.11907;N50.20764;10;
2;CZE;Středočeský;Jeneč;;E14.21492;N50.08740;10;
